"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"COD","Congo, the Democratic Republic o",-0.101228798669471,-0.10136320173559,-0.101406917372585,-0.101497951232264,-0.101529925755383,-0.101073732041816,-0.100678090589273,-0.100264494110842,-0.099852476792218,-0.0994679990444767,-0.119460131387522,-0.181592609022866,-0.183143762942129,-0.183562088444396,-0.183704063267904,-0.209377948991169,-0.189281462590078,-0.188015392772992,-0.184988338059416,-0.185788604308737,-0.173326047337249,-0.128097026768023,-0.133321371586376,-0.126455076940699,-0.128650654703349,-0.127556786871531,-0.125498174406529,-0.125684703770436,-0.125939010307848
"CRI","Costa Rica",0.0312746812002832,0.029784744650508,0.0365290636504231,0.0402629180071692,0.0345564620329615,0.0301654917192076,0.0225104468891586,0.0219098325466076,0.019249557829106,0.0142199513280086,0.019799750557658,-0.00732812279498402,-0.01000103249923,-0.00114796911873927,0.00861695328293893,0.0181723843269577,0.00958631216523109,0.0197118711330861,0.0299543785944951,0.0478803849253644,0.0482860078273557,0.0342892527088305,0.0247594603923257,0.0220070985256465,0.0159822009976319,0.0215258223276524,0.0110324387785285,0.00594315572780496,0.000757384443024256
"CIV","Cote d'Ivoire",-0.0339326128218182,-0.0355208642869498,-0.0415226396068727,-0.0472665357798049,-0.0623262453246636,-0.0771699278893764,-0.081438012579184,-0.0855641733399412,-0.0940008282133616,-0.109569826922079,-0.128161151584281,-0.166443234996323,-0.149403188638834,-0.151890285084762,-0.146223603068287,-0.164234103112079,-0.162463672440684,-0.149467363172453,-0.139021641408414,-0.103074122568285,-0.0835866189229508,-0.0670796336645091,-0.0714107875521678,-0.0634996707237688,-0.0595417771226137,-0.0572900865975349,-0.0497978812647261,-0.0440157831945504,-0.0447143129009878
"HRV","Croatia",0.0252465334842282,0.0231562462237646,0.024650348358206,0.0267379573046776,0.0389898853008954,0.052588690028695,0.0636692564950899,0.0683628748864697,0.0784665687177227,0.0822514831364258,0.0668621819605504,0.0385444300938073,0.0408355008842593,0.0346408460580516,0.0322756745103922,0.0466529071045488,0.0395271425623113,0.0363343526571912,0.0422685120271824,0.0479320185985948,0.0480445314781147,0.043082702215452,0.0305945500491185,0.0253444403468604,0.0178000509757496,0.0162643246744015,-0.00799062718793059,-0.0233665520975153,-0.0368486813532029
"CUB","Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CYP","Cyprus",0.043998879019062,0.0438753223123437,0.0396763463509631,0.0335090421628699,0.0335291738157146,0.0313650330985243,0.0271727691892696,0.0296884386713421,0.0369094276872953,0.0238118094544116,0.0431129192968455,0.108838182604791,0.0998402487991518,0.109210928754218,0.0192245977744845,0.0190689572763855,0.0120209135130024,0.0246897724709789,0.0349124666676295,0.0517665198220214,0.0438062834943805,0.0139473103742477,0.0156765797115972,-0.000701988940914888,-0.0117112261922392,-0.00915105156860285,-0.0296570836090262,-0.0608380023533354,-0.066489796758807
"CZE","Czech Republic",0.0691618014644447,0.0663258651201316,0.060664199507449,0.057715837626845,0.0457083382749258,0.033481781895857,0.0435465687781197,0.0550252277305689,0.0570797240446533,0.0446868942579346,0.0474033892607718,0.0483218890236619,0.0477736162871712,0.0493980282716415,0.0489407709191966,0.0609471903721918,0.0667832391548944,0.0698918027971325,0.0775574320085696,0.085895804679203,0.082787650992415,0.0638345205876316,0.0590457933696542,0.0446987427073974,0.027449028236604,0.0243572399891944,0.0135843096054123,-0.0025252215770234,-0.00515057057444257
"DNK","Denmark",0.21914062214855,0.216790707573677,0.213373503860001,0.212988258606745,0.215331897175598,0.211899470763718,0.211964689120737,0.213810107619213,0.215711151710864,0.211544943858155,0.211010384290441,0.25742041643971,0.256547279879981,0.244126070091287,0.244785502190344,0.242400225899171,0.246329579799511,0.2476757821587,0.249207584224198,0.252940776744103,0.2474930222728,0.21200852939132,0.195971883457936,0.185624312499431,0.168318188931037,0.165476630824567,0.130943517081916,0.0991440275713951,0.114406176984136
"DJI","Djibouti",-0.0360455805628773,-0.0360331321471143,-0.0387156883534023,-0.0414379582414719,-0.0340973391194167,-0.0267352190239305,-0.0270077972295967,-0.0272341747751099,-0.0360219839137905,-0.021837667584243,-0.0177345797245566,-0.060752938258487,-0.0531739549195428,-0.0363784464743746,-0.030672859231862,-0.0486587368428798,-0.054942761426561,-0.0523162160078863,-0.0565794012439837,-0.0484042058162821,-0.0442819732772385,-0.052748916265028,-0.0365288337300353,-0.0313032050751983,-0.0305525565592564,-0.0321282664870088,-0.0361751496377068,-0.0383884385925011,-0.0413528722016734
"DMA","Dominica",0.233153571510592,0.231981928520719,0.231096503634986,0.229894596712295,0.225646988142322,0.220558234835796,0.219816112413493,0.220211546130773,0.220211693866916,0.215154858072652,0.241773195507905,0.181296082459238,0.169269565040233,0.168518220905107,0.165032767837245,0.160458123572641,0.157583427814188,0.152675612218369,0.16028573430074,0.163116789299118,0.159717025962311,0.14708140893243,0.149929500338038,0.138303906660487,0.114926286473571,0.128330105189747,0.117817140700629,0.110107873529735,0.0993751847352785
